BathroomCount,BedroomCount,ConstructionYear,District,Furnished,Garden,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,Price,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
1.0,2,1961.0,Antwerp,0.0,1.0,INSTALLED,75.0,30.0,2.0,B,309000,Antwerp,Flanders,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1962.0,Leuven,1.0,1.0,HYPER_EQUIPPED,160.0,30.0,4.0,F,320000,Flemish Brabant,Flanders,6.0,1.0,TO_RENOVATE,house,824.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1967.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,85.0,30.0,3.0,B,239000,Flemish Brabant,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1976.0,Mechelen,0.0,1.0,INSTALLED,247.0,30.0,4.0,D,595000,Antwerp,Flanders,6.0,1.0,JUST_RENOVATED,villa,1678.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1950.0,Brussels,0.0,1.0,INSTALLED,165.0,30.0,3.0,F,449000,Brussels,Brussels,11.0,1.0,GOOD,house,390.0,0.0,1.0,2.0,1,residential_sale
1.0,3,2024.0,Leuven,0.0,1.0,HYPER_EQUIPPED,153.0,30.0,3.0,A++,540500,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,villa,418.0,0.0,1.0,2.0,1,residential_sale
1.0,0,2018.0,Brussels,0.0,1.0,HYPER_EQUIPPED,40.0,30.0,3.0,C,199500,Brussels,Brussels,6.0,1.0,AS_NEW,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1850.0,Virton,0.0,1.0,NOT_INSTALLED,150.0,30.0,3.0,F,142500,Luxembourg,Wallonie,6.0,1.0,TO_RENOVATE,house,208.0,0.0,1.0,1.0,1,residential_sale
2.0,4,2006.0,Nivelles,0.0,1.0,INSTALLED,200.0,30.0,3.0,C,495000,Walloon Brabant,Wallonie,6.0,2.0,GOOD,house,189.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Waremme,0.0,1.0,SEMI_EQUIPPED,127.0,30.0,2.0,F,195000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,1105.0,0.0,1.0,1.0,1,residential_sale
3.0,6,1874.0,Liège,0.0,1.0,SEMI_EQUIPPED,320.0,30.0,4.0,D,490000,Liège,Wallonie,6.0,2.0,GOOD,house,712.0,0.0,1.0,4.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,80.0,30.0,2.0,E,299000,Brussels,Brussels,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Tournai,0.0,1.0,INSTALLED,76.0,30.0,3.0,B,187000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,2023.0,Oostend,0.0,1.0,INSTALLED,120.0,30.0,2.0,A,329200,West Flanders,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
3.0,5,2024.0,Mechelen,0.0,1.0,INSTALLED,350.0,30.0,4.0,A,1370000,Antwerp,Flanders,6.0,1.0,GOOD,house,1020.0,0.0,1.0,4.0,1,residential_sale
3.0,3,2017.0,Mechelen,0.0,1.0,INSTALLED,289.0,30.0,4.0,A,1195000,Antwerp,Flanders,20.0,3.0,AS_NEW,exceptional_property,3877.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1969.0,Brussels,0.0,1.0,INSTALLED,117.0,30.0,2.0,C,385000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1969.0,Brussels,0.0,1.0,INSTALLED,155.0,30.0,2.0,D,499000,Brussels,Brussels,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1947.0,Hasselt,0.0,1.0,SEMI_EQUIPPED,206.0,30.0,4.0,C,319000,Limburg,Flanders,6.0,1.0,TO_BE_DONE_UP,house,961.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Hasselt,0.0,1.0,INSTALLED,180.0,30.0,3.0,C,340000,Limburg,Flanders,6.0,2.0,JUST_RENOVATED,house,298.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1966.0,Brussels,0.0,1.0,INSTALLED,89.0,30.0,3.0,C,235000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1947.0,Neufchâteau,0.0,1.0,INSTALLED,130.0,30.0,3.0,D,240000,Luxembourg,Wallonie,6.0,1.0,JUST_RENOVATED,house,699.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1996.0,Marche-en-Famenne,0.0,1.0,INSTALLED,280.0,30.0,3.0,E,270000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,806.0,0.0,1.0,3.0,1,residential_sale
1.0,4,2011.0,Bastogne,0.0,1.0,INSTALLED,222.0,30.0,3.0,B,395000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,273.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1933.0,Oudenaarde,0.0,1.0,INSTALLED,163.0,30.0,2.0,D,240000,East Flanders,Flanders,14.0,1.0,JUST_RENOVATED,house,468.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1993.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,94.0,30.0,2.0,D,257500,Flemish Brabant,Flanders,1.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2024.0,Leuven,0.0,1.0,HYPER_EQUIPPED,153.0,30.0,3.0,A++,535500,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,villa,417.0,0.0,1.0,2.0,1,residential_sale
1.0,3,2024.0,Leuven,0.0,1.0,HYPER_EQUIPPED,212.0,30.0,4.0,A++,599000,Flemish Brabant,Flanders,1.0,1.0,AS_NEW,villa,686.0,0.0,1.0,2.0,1,residential_sale
0.0,4,1996.0,Tournai,0.0,1.0,INSTALLED,262.0,30.0,4.0,F,315000,Hainaut,Wallonie,6.0,1.0,GOOD,house,1445.0,0.0,1.0,2.0,1,residential_sale
2.0,4,1899.0,Liège,0.0,1.0,SEMI_EQUIPPED,90.0,30.0,2.0,G,180000,Liège,Wallonie,6.0,2.0,TO_BE_DONE_UP,apartment_block,150.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1965.0,Brugge,0.0,1.0,HYPER_EQUIPPED,195.0,30.0,4.0,D,450000,West Flanders,Flanders,6.0,1.0,GOOD,house,810.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2018.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,115.0,30.0,3.0,A,555000,Flemish Brabant,Flanders,12.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,2024.0,Mechelen,0.0,1.0,INSTALLED,108.0,30.0,3.0,B,325000,Antwerp,Flanders,1.0,1.0,GOOD,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,95.0,30.0,2.0,B,279000,Brussels,Brussels,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,1,1996.0,Brussels,0.0,1.0,INSTALLED,45.0,30.0,4.0,E,160000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,5,1966.0,Roeselare,0.0,1.0,INSTALLED,410.0,30.0,2.0,F,499000,West Flanders,Flanders,6.0,1.0,GOOD,house,480.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1920.0,Arlon,0.0,1.0,INSTALLED,336.0,30.0,2.0,C,497000,Luxembourg,Wallonie,16.0,3.0,GOOD,apartment_block,95.0,0.0,1.0,4.0,1,residential_sale
1.0,3,1996.0,Liège,0.0,1.0,INSTALLED,125.0,30.0,2.0,B,219500,Liège,Wallonie,6.0,1.0,GOOD,house,200.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Charleroi,0.0,1.0,INSTALLED,144.0,30.0,2.0,G,175000,Hainaut,Wallonie,6.0,2.0,GOOD,apartment_block,300.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,65.0,30.0,3.0,E,205000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1996.0,Verviers,0.0,1.0,INSTALLED,355.0,30.0,4.0,E,695000,Liège,Wallonie,6.0,2.0,GOOD,house,1904.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1999.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,257.0,30.0,3.0,C,435000,Flemish Brabant,Flanders,6.0,1.0,GOOD,house,608.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1955.0,Antwerp,1.0,1.0,INSTALLED,40.0,30.0,2.0,B,150000,Antwerp,Flanders,1.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1914.0,Brussels,0.0,1.0,INSTALLED,125.0,30.0,2.0,E,540000,Brussels,Brussels,6.0,4.0,TO_BE_DONE_UP,mixed_use_building,59.0,0.0,1.0,5.0,1,residential_sale
1.0,4,1996.0,Oostend,0.0,1.0,INSTALLED,269.0,30.0,4.0,B,619000,West Flanders,Flanders,1.0,1.0,GOOD,house,710.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1945.0,Nivelles,0.0,1.0,INSTALLED,120.0,30.0,3.0,E,350000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,house,599.0,0.0,1.0,1.0,1,residential_sale
1.0,4,1970.0,Brugge,0.0,1.0,INSTALLED,145.0,30.0,2.0,F,379000,West Flanders,Flanders,6.0,1.0,TO_RENOVATE,house,96.0,0.0,1.0,3.0,1,residential_sale
3.0,7,1996.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,269.0,30.0,4.0,E,680000,Flemish Brabant,Flanders,6.0,2.0,TO_RENOVATE,house,1614.0,1.0,1.0,3.0,1,residential_sale
2.0,3,2013.0,Brugge,0.0,1.0,INSTALLED,200.0,30.0,3.0,B,835000,West Flanders,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Kortrijk,0.0,1.0,SEMI_EQUIPPED,100.0,30.0,3.0,D,149000,West Flanders,Flanders,9.0,1.0,GOOD,house,115.0,0.0,1.0,1.0,1,residential_sale
5.0,6,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,812.0,30.0,2.0,C,5500000,Brussels,Brussels,7.0,5.0,AS_NEW,exceptional_property,370.0,1.0,1.0,5.0,1,residential_sale
1.0,4,2021.0,Antwerp,0.0,1.0,HYPER_EQUIPPED,166.0,30.0,3.0,A,568000,Antwerp,Flanders,6.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,2.0,2,residential_sale
2.0,3,2016.0,Gent,0.0,1.0,HYPER_EQUIPPED,162.0,30.0,3.0,A,545000,East Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1966.0,Dendermonde,0.0,1.0,INSTALLED,125.0,30.0,4.0,F,365000,East Flanders,Flanders,6.0,1.0,TO_RENOVATE,house,1328.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1993.0,Liège,0.0,1.0,INSTALLED,133.0,30.0,4.0,C,389000,Liège,Wallonie,6.0,2.0,GOOD,house,610.0,0.0,1.0,2.0,1,residential_sale
2.0,2,2003.0,Brugge,0.0,1.0,HYPER_EQUIPPED,108.0,30.0,2.0,B,1035000,West Flanders,Flanders,6.0,2.0,GOOD,duplex,356.0,0.0,1.0,3.0,2,residential_sale
1.0,4,1930.0,Brussels,0.0,1.0,SEMI_EQUIPPED,110.0,30.0,2.0,G,250000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Liège,0.0,1.0,SEMI_EQUIPPED,100.0,30.0,2.0,B,210000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,1,1996.0,Namur,0.0,1.0,SEMI_EQUIPPED,35.0,30.0,2.0,G,95000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,1995.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,250.0,30.0,4.0,C,995000,Flemish Brabant,Flanders,6.0,1.0,GOOD,villa,640.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1973.0,Charleroi,0.0,1.0,INSTALLED,100.0,30.0,4.0,G,180000,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,villa,566.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Nivelles,0.0,1.0,INSTALLED,150.0,30.0,3.0,F,250000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,house,604.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1973.0,Brussels,0.0,1.0,USA_HYPER_EQUIPPED,183.0,30.0,3.0,C,629000,Brussels,Brussels,6.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,93.0,30.0,2.0,C,415000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2009.0,Brussels,1.0,1.0,INSTALLED,109.0,30.0,4.0,C,295000,Brussels,Brussels,9.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,1,2022.0,Verviers,0.0,1.0,INSTALLED,58.0,30.0,3.0,B,185000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2017.0,Brussels,1.0,1.0,NOT_INSTALLED,68.0,30.0,3.0,B,365000,Brussels,Brussels,6.0,1.0,AS_NEW,kot,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1997.0,Antwerp,0.0,1.0,HYPER_EQUIPPED,83.0,30.0,2.0,A,315000,Antwerp,Flanders,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1993.0,Brugge,0.0,1.0,INSTALLED,99.0,30.0,2.0,B,299000,West Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,1870.0,Charleroi,0.0,1.0,NOT_INSTALLED,120.0,30.0,2.0,D,170000,Hainaut,Wallonie,6.0,2.0,GOOD,mixed_use_building,173.0,0.0,1.0,2.0,1,residential_sale
2.0,5,1975.0,Nivelles,0.0,1.0,INSTALLED,179.0,30.0,4.0,E,595000,Walloon Brabant,Wallonie,6.0,1.0,TO_RENOVATE,villa,975.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,INSTALLED,125.0,30.0,3.0,D,395000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Verviers,0.0,1.0,INSTALLED,150.0,30.0,2.0,C,185000,Liège,Wallonie,6.0,1.0,AS_NEW,house,50.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1996.0,Oostend,0.0,1.0,INSTALLED,170.0,30.0,3.0,B,399000,West Flanders,Flanders,5.0,1.0,JUST_RENOVATED,mansion,238.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Mons,0.0,1.0,INSTALLED,160.0,30.0,2.0,E,60000,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,200.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Liège,0.0,1.0,SEMI_EQUIPPED,100.0,30.0,2.0,B,215000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1918.0,Charleroi,0.0,1.0,INSTALLED,278.0,30.0,4.0,F,199000,Hainaut,Wallonie,6.0,1.0,GOOD,house,619.0,0.0,1.0,2.0,1,residential_sale
1.0,5,1996.0,Liège,0.0,1.0,NOT_INSTALLED,281.0,30.0,4.0,G,199000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,1064.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,124.0,30.0,2.0,B,472000,Brussels,Brussels,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1969.0,Brugge,0.0,1.0,HYPER_EQUIPPED,89.0,30.0,2.0,B,549000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2017.0,Nivelles,0.0,1.0,INSTALLED,90.0,30.0,3.0,A,397000,Walloon Brabant,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1933.0,Soignies,0.0,1.0,INSTALLED,290.0,30.0,4.0,E,335000,Hainaut,Wallonie,6.0,1.0,GOOD,house,2827.0,0.0,1.0,3.0,1,residential_sale
1.0,0,1996.0,Nivelles,0.0,1.0,INSTALLED,31.0,30.0,3.0,D,155000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,2024.0,Brugge,0.0,1.0,HYPER_EQUIPPED,103.0,30.0,2.0,B,870000,West Flanders,Flanders,6.0,2.0,GOOD,ground_floor,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1976.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,260.0,30.0,2.0,B,515000,Flemish Brabant,Flanders,6.0,1.0,GOOD,town_house,294.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1936.0,Nivelles,0.0,1.0,INSTALLED,200.0,30.0,3.0,E,390000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,farmhouse,1250.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1982.0,Brussels,0.0,1.0,SEMI_EQUIPPED,34.0,30.0,2.0,G,215000,Brussels,Brussels,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1996.0,Liège,0.0,1.0,INSTALLED,210.0,30.0,2.0,D,449000,Liège,Wallonie,6.0,1.0,GOOD,house,248.0,0.0,1.0,3.0,1,residential_sale
1.0,2,1999.0,Brussels,0.0,1.0,HYPER_EQUIPPED,85.0,30.0,2.0,E,289000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,2018.0,Antwerp,0.0,1.0,HYPER_EQUIPPED,76.0,30.0,2.0,A,349000,Antwerp,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1965.0,Charleroi,0.0,1.0,INSTALLED,125.0,30.0,4.0,G,250000,Hainaut,Wallonie,6.0,1.0,GOOD,villa,1620.0,0.0,1.0,1.0,1,residential_sale
1.0,5,1980.0,Namur,0.0,1.0,HYPER_EQUIPPED,270.0,30.0,4.0,C,499000,Namur,Wallonie,6.0,1.0,AS_NEW,house,1397.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,130.0,30.0,2.0,C,649000,Brussels,Brussels,6.0,2.0,GOOD,triplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,2022.0,Roeselare,1.0,1.0,HYPER_EQUIPPED,227.0,30.0,3.0,B,445000,West Flanders,Flanders,6.0,1.0,AS_NEW,house,747.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1930.0,Nivelles,0.0,1.0,INSTALLED,130.0,30.0,3.0,E,395000,Walloon Brabant,Wallonie,6.0,2.0,JUST_RENOVATED,house,420.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2011.0,Brussels,0.0,1.0,HYPER_EQUIPPED,165.0,30.0,3.0,E,1095000,Brussels,Brussels,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,4,1913.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,315.0,30.0,4.0,F,420000,Flemish Brabant,Flanders,6.0,2.0,TO_BE_DONE_UP,villa,430.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1996.0,Mons,0.0,1.0,SEMI_EQUIPPED,142.0,30.0,2.0,D,120000,Hainaut,Wallonie,6.0,1.0,GOOD,house,126.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1989.0,Nivelles,0.0,1.0,INSTALLED,104.0,30.0,2.0,B,295000,Walloon Brabant,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1971.0,Aalst,0.0,1.0,INSTALLED,640.0,30.0,4.0,F,389000,East Flanders,Flanders,6.0,1.0,GOOD,house,640.0,0.0,1.0,2.0,1,residential_sale
0.0,4,1996.0,Ath,0.0,1.0,INSTALLED,196.0,30.0,4.0,F,300000,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,1080.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,INSTALLED,123.0,30.0,3.0,C,325000,Brussels,Brussels,4.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,1980.0,Brugge,0.0,1.0,HYPER_EQUIPPED,85.0,30.0,2.0,B,925000,West Flanders,Flanders,6.0,2.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Charleroi,0.0,1.0,INSTALLED,90.0,30.0,3.0,C,99000,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
3.0,4,1965.0,Nivelles,0.0,1.0,HYPER_EQUIPPED,160.0,30.0,2.0,D,595000,Walloon Brabant,Wallonie,6.0,3.0,GOOD,house,260.0,0.0,1.0,3.0,1,residential_sale
1.0,5,1900.0,Verviers,0.0,1.0,INSTALLED,125.0,30.0,4.0,F,280000,Liège,Wallonie,6.0,1.0,TO_RESTORE,house,2900.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1959.0,Charleroi,0.0,1.0,INSTALLED,124.0,30.0,3.0,F,219000,Hainaut,Wallonie,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Tielt,0.0,1.0,INSTALLED,180.0,30.0,3.0,E,349000,West Flanders,Flanders,6.0,1.0,TO_BE_DONE_UP,house,1521.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1961.0,Brussels,0.0,1.0,HYPER_EQUIPPED,122.0,30.0,2.0,E,260000,Brussels,Brussels,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1980.0,Brugge,0.0,1.0,INSTALLED,50.0,30.0,3.0,B,195000,West Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,5,1996.0,Gent,1.0,1.0,USA_INSTALLED,125.0,30.0,2.0,C,419000,East Flanders,Flanders,6.0,4.0,AS_NEW,house,151.0,0.0,1.0,4.0,1,residential_sale
1.0,2,1937.0,Brussels,0.0,1.0,USA_INSTALLED,90.0,30.0,3.0,B,259000,Brussels,Brussels,6.0,1.0,GOOD,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Mons,0.0,1.0,INSTALLED,176.0,30.0,2.0,A+,230000,Hainaut,Wallonie,6.0,1.0,GOOD,house,226.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1996.0,Mons,0.0,1.0,INSTALLED,185.0,30.0,3.0,F,140000,Hainaut,Wallonie,6.0,1.0,GOOD,house,630.0,0.0,1.0,1.0,1,residential_sale
2.0,3,2000.0,Mouscron,0.0,1.0,INSTALLED,294.0,30.0,4.0,C,695000,Hainaut,Wallonie,6.0,2.0,GOOD,villa,2298.0,0.0,1.0,1.0,1,residential_sale
1.0,4,1938.0,Namur,0.0,1.0,SEMI_EQUIPPED,208.0,30.0,4.0,G,438500,Namur,Wallonie,6.0,1.0,GOOD,villa,959.0,0.0,1.0,2.0,1,residential_sale
1.0,6,1990.0,Leuven,0.0,1.0,INSTALLED,260.0,30.0,4.0,C,720000,Flemish Brabant,Flanders,1.0,1.0,AS_NEW,villa,2907.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,NOT_INSTALLED,80.0,30.0,3.0,G,295000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1963.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,175.0,30.0,2.0,C,525000,Flemish Brabant,Flanders,6.0,1.0,GOOD,town_house,270.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1973.0,Nivelles,0.0,1.0,INSTALLED,120.0,30.0,4.0,E,380000,Walloon Brabant,Wallonie,6.0,1.0,JUST_RENOVATED,house,1080.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Verviers,0.0,1.0,INSTALLED,75.0,30.0,2.0,E,149500,Liège,Wallonie,6.0,1.0,GOOD,house,119.0,0.0,1.0,1.0,1,residential_sale
2.0,5,1930.0,Brussels,0.0,1.0,HYPER_EQUIPPED,418.0,30.0,3.0,C,1475000,Brussels,Brussels,6.0,2.0,AS_NEW,house,611.0,0.0,1.0,5.0,1,residential_sale
2.0,4,1996.0,Arlon,0.0,1.0,INSTALLED,296.0,30.0,4.0,C,795000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,3853.0,0.0,1.0,3.0,1,residential_sale
0.0,0,1996.0,Liège,0.0,1.0,SEMI_EQUIPPED,30.0,30.0,2.0,E,129000,Liège,Wallonie,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
2.0,5,1996.0,Thuin,0.0,1.0,INSTALLED,260.0,30.0,4.0,D,299000,Hainaut,Wallonie,6.0,2.0,TO_BE_DONE_UP,apartment_block,742.0,0.0,1.0,4.0,1,residential_sale
2.0,5,1996.0,Thuin,0.0,1.0,INSTALLED,260.0,30.0,4.0,D,299000,Hainaut,Wallonie,6.0,2.0,TO_BE_DONE_UP,house,742.0,0.0,1.0,4.0,1,residential_sale
0.0,1,1996.0,Charleroi,0.0,1.0,INSTALLED,81.0,30.0,2.0,B,134900,Hainaut,Wallonie,6.0,1.0,JUST_RENOVATED,house,75.0,0.0,1.0,1.0,1,residential_sale
0.0,3,1996.0,Arlon,0.0,1.0,INSTALLED,192.0,30.0,3.0,A+,699000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,830.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Mechelen,0.0,1.0,INSTALLED,103.0,30.0,2.0,D,170000,Antwerp,Flanders,6.0,1.0,GOOD,house,74.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Mouscron,0.0,1.0,SEMI_EQUIPPED,139.0,30.0,2.0,E,149000,Hainaut,Wallonie,6.0,1.0,GOOD,house,318.0,0.0,1.0,1.0,1,residential_sale
1.0,0,1996.0,Oostend,0.0,1.0,INSTALLED,125.0,30.0,2.0,B,375000,West Flanders,Flanders,3.0,1.0,JUST_RENOVATED,house,120.0,0.0,1.0,2.0,1,residential_sale
